"region","indicator","Unit","Date","Value"
"Virginia","Enrollment in Public Elementary and Secondary Schools","Number","2016","1292000"
"Virginia","Average Daily Attendance in Public Elementary and Secondary Schools","Number","1990","989197"
"Virginia","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2000","1195123"
"Virginia","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2001","1099677"
"Virginia","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2002","1109459"
"Virginia","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2003","1118446"
"Virginia","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2004","1118446"
"Virginia","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2005","1133882"
"Virginia","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2006","1141790"
"Virginia","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2007","1142342"
"Virginia","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2008","1150316"
"Virginia","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2009","1154689"
"Virginia","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2010","1159105"
"Virginia","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2011","1165907"
"Virginia","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2012","1177274"
"Virginia","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2013","1180497"
"Virginia","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2014","1191090"
"Virginia","Public Elementary and Secondary Teachers","Number","2000","86977"
"Virginia","Public Elementary and Secondary Teachers","Number","2005","103944"
"Virginia","Public Elementary and Secondary Teachers","Number","2007","71861"
"Virginia","Public Elementary and Secondary Teachers","Number","2008","71415"
"Virginia","Public Elementary and Secondary Teachers","Number","2009","70827.39"
"Virginia","Public Elementary and Secondary Teachers","Number","2010","70947.13"
"Virginia","Public Elementary and Secondary Teachers","Number","2011","90831.79"
"Virginia","Public Elementary and Secondary Teachers","Number","2012","89388.63"
"Virginia","Public Elementary and Secondary Teachers","Number","2013","90097.56"
"Virginia","Public Elementary and Secondary Teachers","Number","2014","89967.71"
"Virginia","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2000","13.163422513998"
"Virginia","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2005","11.67567"
"Virginia","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2006","15.31523"
"Virginia","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2007","17.1283"
"Virginia","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2008","17.3044178393895"
"Virginia","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2009","17.5827458840429"
"Virginia","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2010","17.6390503745536"
"Virginia","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2011","13.8484885082635"
"Virginia","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2012","14.1563753689927"
"Virginia","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2013","14.1382852099435"
"Virginia","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2014","14.2315615235733"
"Virginia","Public High School Graduates","Number","1990","60605"
"Virginia","Public High School Graduates","Number","2000","65596"
"Virginia","Public High School Graduates","Number","2004","72042"
"Virginia","Public High School Graduates","Number","2005","73667"
"Virginia","Public High School Graduates","Number","2006","69597"
"Virginia","Public High School Graduates","Number","2007","73997"
"Virginia","Public High School Graduates","Number","2008","77369"
"Virginia","Public High School Graduates","Number","2009","79651"
"Virginia","Public High School Graduates","Number","2010","81511"
"Virginia","Public High School Graduates","Number","2011","82895"
"Virginia","Public High School Graduates","Number","2012","83336"
"Virginia","Public High School Graduates","Number","2013","83279"
"Virginia","Public High School Graduates","Number","2014","83100"
"Virginia","Public High School Graduates","Number","2015","82900"
"Virginia","Public High School Graduates","Number","2016","84560"
"Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1990","4671.53810139335"
"Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1991","4901.7783579"
"Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1992","4878"
"Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1993","4979.8276723"
"Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1994","5108.9397749"
"Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1995","5326.8547294"
"Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1996","5432.5367762"
"Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1997","5677.2476316"
"Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1998","5936.2107173"
"Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1999","6128.6707594"
"Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2000","6491.04599944943"
"Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2001","7664.466669"
"Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2002","7928.2863614"
"Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2003","8299.836806"
"Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2004","8760.58341752753"
"Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2005","9441.16084830697"
"Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2006","10046.2734285639"
"Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2007","10912.5448420876"
"Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2008","11410.4875582014"
"Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2009","11696.0413236811"
"Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2010","11382.6034276446"
"Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2011","11123.0631165264"
"Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2012","11385.2643369343"
"Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2013","11748.0919714324"
"Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2014","11716.3684280785"
"Washington","18- to 24-Year-Olds Who Were High School Completers","Percent","2000","75.283298074471"
"Washington","18- to 24-Year-Olds Who Were High School Completers","Percent","2009","82.4187"
"Washington","18- to 24-Year-Olds Who Were High School Completers","Percent","2011","83.365"
"Washington","18- to 24-Year-Olds Who Were High School Completers","Percent","2012","84.4919"
"Washington","18- to 24-Year-Olds Who Were High School Completers","Percent","2013","84.9555"
"Washington","18- to 24-Year-Olds Who Were High School Completers","Percent","2014","84.5521"
"Washington","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2000","27.7"
"Washington","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2009","30.9535"
"Washington","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2011","31.7558"
"Washington","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2012","31.8267"
"Washington","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2013","32.8056"
"Washington","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2014","21.2646"
"Washington","Enrollment in Public Elementary and Secondary Schools","Number","1990","839709"
"Washington","Enrollment in Public Elementary and Secondary Schools","Number","1995","956572"
"Washington","Enrollment in Public Elementary and Secondary Schools","Number","2000","1004770"
"Washington","Enrollment in Public Elementary and Secondary Schools","Number","2001","1009200"
"Washington","Enrollment in Public Elementary and Secondary Schools","Number","2002","1014798"
"Washington","Enrollment in Public Elementary and Secondary Schools","Number","2003","1021349"
"Washington","Enrollment in Public Elementary and Secondary Schools","Number","2004","1020005"
"Washington","Enrollment in Public Elementary and Secondary Schools","Number","2005","1031985"
"Washington","Enrollment in Public Elementary and Secondary Schools","Number","2006","1026774"
"Washington","Enrollment in Public Elementary and Secondary Schools","Number","2007","1030247"
"Washington","Enrollment in Public Elementary and Secondary Schools","Number","2008","1037018"
"Washington","Enrollment in Public Elementary and Secondary Schools","Number","2009","1035347"
"Washington","Enrollment in Public Elementary and Secondary Schools","Number","2010","1043788"
"Washington","Enrollment in Public Elementary and Secondary Schools","Number","2011","1045453"
"Washington","Enrollment in Public Elementary and Secondary Schools","Number","2012","1051694"
"Washington","Enrollment in Public Elementary and Secondary Schools","Number","2013","1058936"
"Washington","Enrollment in Public Elementary and Secondary Schools","Number","2014","1065400"
"Washington","Enrollment in Public Elementary and Secondary Schools","Number","2015","1072200"
"Washington","Enrollment in Public Elementary and Secondary Schools","Number","2016","1079200"
"Washington","Average Daily Attendance in Public Elementary and Secondary Schools","Number","1990","755141"
"Washington","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2000","925696"
"Washington","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2001","931533"
"Washington","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2002","933702"
"Washington","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2003","937656"
"Washington","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2004","937656"
"Washington","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2005","941238"
"Washington","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2006","946824"
"Washington","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2007","947857"
"Washington","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2008","947791"
"Washington","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2009","953719"
"Washington","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2010","960084"
"Washington","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2011","965191"
"Washington","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2012","964255"
"Washington","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2013","968149"
"Washington","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2014","974361"
"Washington","Public Elementary and Secondary Teachers","Number","2000","51098"
"Washington","Public Elementary and Secondary Teachers","Number","2005","53508"
"Washington","Public Elementary and Secondary Teachers","Number","2007","53960"
"Washington","Public Elementary and Secondary Teachers","Number","2008","54428"
"Washington","Public Elementary and Secondary Teachers","Number","2009","53447.82"
"Washington","Public Elementary and Secondary Teachers","Number","2010","53934.11"
"Washington","Public Elementary and Secondary Teachers","Number","2011","53118.65"
"Washington","Public Elementary and Secondary Teachers","Number","2012","53698.77"
"Washington","Public Elementary and Secondary Teachers","Number","2013","54866.76"
"Washington","Public Elementary and Secondary Teachers","Number","2014","59554.87"
"Washington","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2000","19.6635876159537"
"Washington","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2005","19.28656"
"Washington","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2006","19.10526"
"Washington","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2007","19.09279"
"Washington","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2008","19.0530241787315"
"Washington","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2009","19.3711736044613"
"Washington","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2010","19.3530216777472"
"Washington","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2011","19.6814678083874"
"Washington","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2012","19.5850668460376"
"Washington","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2013","19.3001372780168"
"Washington","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2014","18.0277112518254"
"Washington","Public High School Graduates","Number","1990","45941"
"Washington","Public High School Graduates","Number","2000","57597"
"Washington","Public High School Graduates","Number","2004","61274"
"Washington","Public High School Graduates","Number","2005","61094"
"Washington","Public High School Graduates","Number","2006","60213"
"Washington","Public High School Graduates","Number","2007","62801"
"Washington","Public High School Graduates","Number","2008","61625"
"Washington","Public High School Graduates","Number","2009","62764"
"Washington","Public High School Graduates","Number","2010","66046"
"Washington","Public High School Graduates","Number","2011","66453"
"Washington","Public High School Graduates","Number","2012","65205"
"Washington","Public High School Graduates","Number","2013","66066"
"Washington","Public High School Graduates","Number","2014","66240"
"Washington","Public High School Graduates","Number","2015","66990"
"Washington","Public High School Graduates","Number","2016","67500"
"Washington","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1990","4702.19372536784"
"Washington","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1991","4999.5090517"
"Washington","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1992","5271"
"Washington","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1993","5613.564929"
"Washington","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1994","5750.6061156"
"Washington","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1995","5905.7067906"
"Washington","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1996","6073.9237554"
"Washington","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1997","6182.0875646"
"Washington","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1998","6534.5581976"
"Washington","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1999","6595.0365387"
"Washington","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2000","6913.59206694206"
"Washington","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2001","7312.0389896"
"Washington","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2002","7625.9418893"
"Washington","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2003","7882.1353719"
"Washington","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2004","8051.17803437508"
"Washington","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2005","8362.36859009092"
"Washington","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2006","8702.47889998564"
"Washington","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2007","9233.46821408715"
"Washington","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2008","9845.56608999241"
"Washington","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2009","10422.6981165312"
"Washington","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2010","10241.7214358327"
"Washington","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2011","10402.4094163746"
"Washington","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2012","10412.8132454589"
"Washington","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2013","10552.793008101"
"Washington","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2014","11199.0616044772"
"West Virginia","18- to 24-Year-Olds Who Were High School Completers","Percent","2000","78.2008000554952"
"West Virginia","18- to 24-Year-Olds Who Were High School Completers","Percent","2009","83.4216"
"West Virginia","18- to 24-Year-Olds Who Were High School Completers","Percent","2011","84.0233"
"West Virginia","18- to 24-Year-Olds Who Were High School Completers","Percent","2012","87.6993"
"West Virginia","18- to 24-Year-Olds Who Were High School Completers","Percent","2013","85.7348"
"West Virginia","18- to 24-Year-Olds Who Were High School Completers","Percent","2014","86.04"
"West Virginia","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2000","14.8"
"West Virginia","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2009","17.082"
"West Virginia","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2011","18.6425"
"West Virginia","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2012","18.2217"
"West Virginia","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2013","18.8091"
"West Virginia","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2014","11.701"
"West Virginia","Enrollment in Public Elementary and Secondary Schools","Number","1990","322389"
"West Virginia","Enrollment in Public Elementary and Secondary Schools","Number","1995","307112"
"West Virginia","Enrollment in Public Elementary and Secondary Schools","Number","2000","286367"
"West Virginia","Enrollment in Public Elementary and Secondary Schools","Number","2001","282885"
"West Virginia","Enrollment in Public Elementary and Secondary Schools","Number","2002","282455"
"West Virginia","Enrollment in Public Elementary and Secondary Schools","Number","2003","281215"
"West Virginia","Enrollment in Public Elementary and Secondary Schools","Number","2004","280129"
"West Virginia","Enrollment in Public Elementary and Secondary Schools","Number","2005","280866"
"West Virginia","Enrollment in Public Elementary and Secondary Schools","Number","2006","281939"
"West Virginia","Enrollment in Public Elementary and Secondary Schools","Number","2007","282535"
"West Virginia","Enrollment in Public Elementary and Secondary Schools","Number","2008","282729"
"West Virginia","Enrollment in Public Elementary and Secondary Schools","Number","2009","282662"
"West Virginia","Enrollment in Public Elementary and Secondary Schools","Number","2010","282879"
"West Virginia","Enrollment in Public Elementary and Secondary Schools","Number","2011","282870"
"West Virginia","Enrollment in Public Elementary and Secondary Schools","Number","2012","283044"
"West Virginia","Enrollment in Public Elementary and Secondary Schools","Number","2013","280958"
"West Virginia","Enrollment in Public Elementary and Secondary Schools","Number","2014","278400"
"West Virginia","Enrollment in Public Elementary and Secondary Schools","Number","2015","276600"
"West Virginia","Enrollment in Public Elementary and Secondary Schools","Number","2016","274800"
"West Virginia","Average Daily Attendance in Public Elementary and Secondary Schools","Number","1990","301947"
"West Virginia","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2000","273277"
"West Virginia","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2001","262581"
"West Virginia","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2002","260365"
"West Virginia","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2003","266078"
"West Virginia","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2004","266078"
"West Virginia","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2005","271197"
"West Virginia","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2006","271780"
"West Virginia","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2007","272045"
"West Virginia","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2008","267989"
"West Virginia","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2009","269623"
"West Virginia","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2010","268872"
"West Virginia","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2011","270961"
"West Virginia","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2012","273355"
"West Virginia","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2013","273305"
"West Virginia","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2014","270744"
"West Virginia","Public Elementary and Secondary Teachers","Number","2000","20930"
"West Virginia","Public Elementary and Secondary Teachers","Number","2005","19940"
"West Virginia","Public Elementary and Secondary Teachers","Number","2007","20306"
"West Virginia","Public Elementary and Secondary Teachers","Number","2008","20209"
"West Virginia","Public Elementary and Secondary Teachers","Number","2009","20298.84"
"West Virginia","Public Elementary and Secondary Teachers","Number","2010","20338.46"
"West Virginia","Public Elementary and Secondary Teachers","Number","2011","20247.47"
"West Virginia","Public Elementary and Secondary Teachers","Number","2012","20101.15"
"West Virginia","Public Elementary and Secondary Teachers","Number","2013","19978.02"
"West Virginia","Public Elementary and Secondary Teachers","Number","2014","20029.09"
"West Virginia","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2000","13.6821309125657"
"West Virginia","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2005","14.08556"
"West Virginia","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2006","14.36046"
"West Virginia","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2007","13.91387"
"West Virginia","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2008","13.99025"
"West Virginia","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2009","13.9250321693259"
"West Virginia","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2010","13.9085751821918"
"West Virginia","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2011","13.9706343557985"
"West Virginia","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2012","14.0809854162573"
"West Virginia","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2013","14.063355627835"
"West Virginia","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2014","13.9951440629604"
"West Virginia","Public High School Graduates","Number","1990","21854"
"West Virginia","Public High School Graduates","Number","2000","19437"
"West Virginia","Public High School Graduates","Number","2004","17339"
"West Virginia","Public High School Graduates","Number","2005","17137"
"West Virginia","Public High School Graduates","Number","2006","16763"
"West Virginia","Public High School Graduates","Number","2007","17407"
"West Virginia","Public High School Graduates","Number","2008","17489"
"West Virginia","Public High School Graduates","Number","2009","17690"
"West Virginia","Public High School Graduates","Number","2010","17651"
"West Virginia","Public High School Graduates","Number","2011","17311"
"West Virginia","Public High School Graduates","Number","2012","17603"
"West Virginia","Public High School Graduates","Number","2013","17924"
"West Virginia","Public High School Graduates","Number","2014","17520"
"West Virginia","Public High School Graduates","Number","2015","17420"
"West Virginia","Public High School Graduates","Number","2016","17740"
"West Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1990","4360.49171003189"
"West Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1991","4911.0371962"
"West Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1992","5078"
"West Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1993","5526.8329379"
"West Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1994","5713.0863555"
"West Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1995","6107.436335"
"West Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1996","6324.6961842"
"West Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1997","6519.4747398"
"West Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1998","6779.4218101"
"West Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1999","7188.5190265"
"West Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2000","7636.70992436246"
"West Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2001","8147.9769334"
"West Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2002","8450.7752541"
"West Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2003","9025.1478962"
"West Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2004","9076.44568134156"
"West Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2005","9320.77746066513"
"West Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2006","9756.02066745162"
"West Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2007","10080.4791449944"
"West Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2008","10604.7704868483"
"West Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2009","11121.6648579684"
"West Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2010","12378.2935374453"
"West Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2011","12504.7303006706"
"West Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2012","11981.6586343765"
"West Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2013","11665.2859845228"
"West Virginia","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2014","11799.9662965754"
"Wisconsin","18- to 24-Year-Olds Who Were High School Completers","Percent","2000","78.8557505510068"
"Wisconsin","18- to 24-Year-Olds Who Were High School Completers","Percent","2009","87.1145"
"Wisconsin","18- to 24-Year-Olds Who Were High School Completers","Percent","2011","86.8054"
"Wisconsin","18- to 24-Year-Olds Who Were High School Completers","Percent","2012","88.3294"
"Wisconsin","18- to 24-Year-Olds Who Were High School Completers","Percent","2013","87.1281"
"Wisconsin","18- to 24-Year-Olds Who Were High School Completers","Percent","2014","89.1453"
"Wisconsin","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2000","22.4"
"Wisconsin","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2009","25.8178"
"Wisconsin","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2011","26.3956"
"Wisconsin","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2012","27.4805"
"Wisconsin","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2013","27.7876"
"Wisconsin","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2014","18.7924"
"Wisconsin","Enrollment in Public Elementary and Secondary Schools","Number","1990","797621"
"Wisconsin","Enrollment in Public Elementary and Secondary Schools","Number","1995","870175"
"Wisconsin","Enrollment in Public Elementary and Secondary Schools","Number","2000","879476"
"Wisconsin","Enrollment in Public Elementary and Secondary Schools","Number","2001","879361"
"Wisconsin","Enrollment in Public Elementary and Secondary Schools","Number","2002","881231"
"Wisconsin","Enrollment in Public Elementary and Secondary Schools","Number","2003","880031"
"Wisconsin","Enrollment in Public Elementary and Secondary Schools","Number","2004","864757"
"Wisconsin","Enrollment in Public Elementary and Secondary Schools","Number","2005","875174"
"Wisconsin","Enrollment in Public Elementary and Secondary Schools","Number","2006","876700"
"Wisconsin","Enrollment in Public Elementary and Secondary Schools","Number","2007","874633"
"Wisconsin","Enrollment in Public Elementary and Secondary Schools","Number","2008","873750"
"Wisconsin","Enrollment in Public Elementary and Secondary Schools","Number","2009","872436"
"Wisconsin","Enrollment in Public Elementary and Secondary Schools","Number","2010","872286"
"Wisconsin","Enrollment in Public Elementary and Secondary Schools","Number","2011","871105"
"Wisconsin","Enrollment in Public Elementary and Secondary Schools","Number","2012","872436"
"Wisconsin","Enrollment in Public Elementary and Secondary Schools","Number","2013","874414"
"Wisconsin","Enrollment in Public Elementary and Secondary Schools","Number","2014","872200"
