"region","indicator","Unit","Date","Value"
"Nevada","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2012","23.6"
"Nevada","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2013","22.9"
"Nevada","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2014","19.6"
"Nevada","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2015","16.1"
"Nevada","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2016","18.8"
"Oregon","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","1998","20.4"
"Oregon","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","1999","18.4"
"Oregon","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2000","14.8"
"Oregon","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2001","13.7"
"Oregon","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2002","18.7"
"Oregon","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2003","15.1"
"Oregon","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2004","18"
"Oregon","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2005","14.8"
"Oregon","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2006","16.4"
"Oregon","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2007","17.1"
"Oregon","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2008","17.5"
"Oregon","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2009","15.7"
"Oregon","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2010","11.6"
"Oregon","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2011","11"
"Oregon","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2012","14"
"Oregon","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2013","14.3"
"Oregon","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2014","12.8"
"Oregon","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2015","11.9"
"Oregon","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2016","12.4"
"Washington","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","1998","25.1"
"Washington","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","1999","25"
"Washington","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2000","23.9"
"Washington","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2001","23.6"
"Washington","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2002","22.9"
"Washington","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2003","23.6"
"Washington","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2004","23.6"
"Washington","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2005","22.7"
"Washington","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2006","24"
"Washington","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2007","23.6"
"Washington","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2008","23.1"
"Washington","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2009","24.6"
"Washington","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2010","24.4"
"Washington","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2011","23.3"
"Washington","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2012","24.1"
"Washington","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2013","23.4"
"Washington","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2014","23.4"
"Washington","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2015","22.7"
"Washington","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2016","23.4"
