"region","indicator","Unit","Date","Value"
"South Carolina","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2005","1.9741"
"South Carolina","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2006","1.5273"
"South Carolina","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2007","2.0646"
"South Carolina","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2008","2.1876"
"South Carolina","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2009","2.6966"
"South Carolina","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2010","3.3511"
"South Carolina","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2011","4.723"
"South Carolina","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2012","4.7632"
"South Carolina","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2013","5.737"
"South Dakota","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1990","0.4304"
"South Dakota","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1991","0.1421"
"South Dakota","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1992","0.1403"
"South Dakota","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1993","0.2769"
"South Dakota","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1994","0.2737"
"South Dakota","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1997","0.1344"
"South Dakota","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1998","0.134"
"South Dakota","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2001","0.1319"
"South Dakota","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2003","0.2617"
"South Dakota","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2005","0.2578"
"South Dakota","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2006","1.6626"
"South Dakota","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2007","0.8792"
"South Dakota","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2008","0.1243"
"South Dakota","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2010","0.4913"
"South Dakota","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2012","2.16"
"South Dakota","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2013","5.2799"
"Tennessee","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1990","42.1086"
"Tennessee","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1991","30.3428"
"Tennessee","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1992","24.0012"
"Tennessee","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1993","22.5008"
"Tennessee","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1994","19.9563"
"Tennessee","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1995","17.0079"
"Tennessee","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1996","15.6924"
"Tennessee","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1997","13.5837"
"Tennessee","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1998","10.1795"
"Tennessee","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1999","11.3679"
"Tennessee","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2000","9.328"
"Tennessee","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2001","5.7571"
"Tennessee","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2002","2.8979"
"Tennessee","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2003","2.311"
"Tennessee","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2004","2.203"
"Tennessee","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2005","3.6391"
"Tennessee","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2006","4.1233"
"Tennessee","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2007","5.961"
"Tennessee","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2008","6.6453"
"Tennessee","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2009","6.4006"
"Tennessee","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2010","4.3649"
"Tennessee","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2011","4.3415"
"Tennessee","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2012","4.12"
"Tennessee","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2013","3.3146"
"Texas","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1990","30.2813"
"Texas","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1991","28.8079"
"Texas","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1992","18.8235"
"Texas","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1993","13.9305"
"Texas","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1994","10.3049"
"Texas","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1995","8.2126"
"Texas","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1996","4.6018"
"Texas","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1997","3.4245"
"Texas","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1998","2.1977"
"Texas","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1999","2.3008"
"Texas","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2000","1.8897"
"Texas","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2001","2.2367"
"Texas","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2002","2.7043"
"Texas","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2003","2.9568"
"Texas","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2004","3.6772"
"Texas","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2005","3.8189"
"Texas","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2006","4.5262"
"Texas","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2007","4.8527"
"Texas","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2008","5.7755"
"Texas","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2009","6.6338"
"Texas","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2010","4.8915"
"Texas","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2011","4.5531"
"Texas","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2012","6.2435"
"Texas","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2013","5.6602"
"Utah","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1990","0.4621"
"Utah","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1991","0.5619"
"Utah","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1992","0.49"
"Utah","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1993","0.5268"
"Utah","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1994","0.6121"
"Utah","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1995","0.1986"
"Utah","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1996","0.1451"
"Utah","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1997","0.2359"
"Utah","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1998","0.1847"
"Utah","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1999","0.0908"
"Utah","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2000","0.0892"
"Utah","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2001","0.4827"
"Utah","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2002","0.3022"
"Utah","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2003","0.5954"
"Utah","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2004","0.5442"
"Utah","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2005","0.4049"
"Utah","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2006","0.8235"
"Utah","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2007","0.756"
"Utah","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2008","0.9136"
"Utah","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2009","1.1133"
"Utah","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2010","2.3518"
"Utah","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2011","0.4969"
"Utah","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2012","1.471"
"Utah","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2013","2.5917"
"Vermont","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1990","0.3541"
"Vermont","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1991","0.3517"
"Vermont","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1992","0.1746"
"Vermont","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1993","0.1731"
"Vermont","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1998","0.6662"
"Vermont","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1999","0.4961"
"Vermont","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2001","0.4894"
"Vermont","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2002","0.3244"
"Vermont","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2003","0.1615"
"Vermont","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2004","0.1609"
"Vermont","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2005","0.1605"
"Vermont","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2006","0.4808"
"Vermont","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2007","1.6096"
"Vermont","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2008","1.7706"
"Vermont","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2010","0.6392"
"Vermont","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2011","1.4367"
"Vermont","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2012","0.9584"
"Vermont","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2013","0.4792"
"Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1990","14.155"
"Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1991","13.8227"
"Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1992","11.3496"
"Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1993","10.1388"
"Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1994","12.0732"
"Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1995","8.9946"
"Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1996","5.8215"
"Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1997","3.4704"
"Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1998","2.1591"
"Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1999","2.1857"
"Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2000","1.7732"
"Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2001","1.4173"
"Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2002","0.9735"
"Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2003","1.1102"
"Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2004","1.555"
"Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2005","1.8897"
"Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2006","2.486"
"Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2007","2.9823"
"Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2008","3.4238"
"Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2009","3.7932"
"Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2010","3.487"
"Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2011","2.6307"
"Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2012","3.4816"
"Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2013","3.8481"
"Washington","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1990","7.22"
"Washington","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1991","3.6811"
"Washington","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1992","1.647"
"Washington","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1993","1.2692"
"Washington","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1994","0.6697"
"Washington","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1995","0.3102"
"Washington","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1996","0.1616"
"Washington","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1997","0.2996"
"Washington","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1998","0.7626"
"Washington","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1999","1.3179"
"Washington","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2000","1.1164"
"Washington","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2001","0.951"
"Washington","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2002","1.1534"
"Washington","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2003","1.3374"
"Washington","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2004","2.4179"
"Washington","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2005","2.4174"
"Washington","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2006","2.8456"
"Washington","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2007","2.3808"
"Washington","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2008","2.7637"
"Washington","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2009","2.0858"
"Washington","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2010","3.9557"
"Washington","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2011","4.8023"
"Washington","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2012","4.3787"
"Washington","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2013","4.1177"
"West Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1990","1.1157"
"West Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1991","1.6122"
"West Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1992","0.8304"
"West Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1993","0.4402"
"West Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1994","0.4395"
"West Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1995","0.8773"
"West Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1996","0.384"
"West Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1997","0.055"
"West Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1998","0.1652"
"West Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1999","0.276"
"West Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2000","0.166"
"West Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2001","0.2776"
"West Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2002","0.111"
"West Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2003","0.1105"
"West Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2004","0.1653"
"West Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2005","0.1651"
"West Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2006","0.6049"
"West Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2007","0.3311"
"West Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2008","0.7165"
"West Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2009","0.4396"
"West Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2010","0.3238"
"West Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2011","0.2156"
"West Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2012","0.4312"
"West Virginia","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2013","0.8084"
"Wisconsin","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1990","8.2168"
"Wisconsin","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1991","12.9121"
"Wisconsin","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1992","11.5215"
"Wisconsin","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1993","9.7151"
"Wisconsin","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1994","5.8048"
"Wisconsin","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1995","3.5681"
"Wisconsin","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1996","3.3652"
"Wisconsin","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1997","1.69"
"Wisconsin","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1998","1.4723"
"Wisconsin","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1999","0.7688"
"Wisconsin","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2000","0.8931"
"Wisconsin","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2001","0.407"
"Wisconsin","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2002","0.5513"
"Wisconsin","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2003","0.2924"
"Wisconsin","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2004","0.5264"
"Wisconsin","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2005","0.7406"
"Wisconsin","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2006","1.2238"
"Wisconsin","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2007","1.1782"
"Wisconsin","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2008","1.155"
"Wisconsin","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2009","0.7781"
"Wisconsin","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2010","0.8616"
"Wisconsin","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2011","1.138"
"Wisconsin","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2012","1.5891"
"Wisconsin","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2013","1.659"
"Wyoming","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1990","0.4408"
"Wyoming","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1991","1.3064"
"Wyoming","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1992","0.429"
"Wyoming","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1993","0.8455"
"Wyoming","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1995","0.2061"
"Wyoming","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1996","0.4097"
"Wyoming","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","1998","0.2038"
"Wyoming","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2000","0.2024"
"Wyoming","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2001","0.2025"
"Wyoming","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2004","0.5923"
"Wyoming","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2007","0.7651"
"Wyoming","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2008","0.5632"
"Wyoming","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2009","0.5512"
"Wyoming","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2012","0.6939"
"Wyoming","Primary and Secondary Syphilis Incidence","Rate per 100000 Population","2013","0.1735"
